link_real,nombre_muni,nombre_dep,mesas_informadas%,mesas_usadas,mesas_disponibles,votantes%,votantes_cumplieron,votantes_habilidatos,apoya%,apoya#,no_apoya%,no_apoya#,votos_validos,votos_no_marcados,votos_anulados
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL19074ZZZZZZZZZZZZ_L1.htm,SANTA MARIA,HUILA,100.0,19,19,42.04,3330,7921,28.83,939,71.16,2318,3257,26,47
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL19076ZZZZZZZZZZZZ_L1.htm,SUAZA,HUILA,100.0,29,29,27.76,3307,11911,31.99,1027,68.0,2183,3210,41,56
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL19079ZZZZZZZZZZZZ_L1.htm,TARQUI,HUILA,100.0,29,29,39.43,4532,11492,32.12,1427,67.87,3015,4442,31,59
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL19082ZZZZZZZZZZZZ_L1.htm,TELLO,HUILA,100.0,27,27,38.27,4139,10814,47.25,1899,52.74,2120,4019,37,83
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL19085ZZZZZZZZZZZZ_L1.htm,TERUEL,HUILA,100.0,16,16,39.87,2584,6481,29.08,738,70.91,1799,2537,11,36
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL19025ZZZZZZZZZZZZ_L1.htm,TESALIA (CARNICERIAS),HUILA,100.0,19,19,43.54,3431,7879,23.54,788,76.45,2559,3347,24,60
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL19088ZZZZZZZZZZZZ_L1.htm,TIMANA,HUILA,100.0,36,36,40.06,6041,15078,24.37,1441,75.62,4471,5912,64,65
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL19091ZZZZZZZZZZZZ_L1.htm,VILLAVIEJA,HUILA,100.0,17,17,40.34,2632,6524,57.67,1480,42.32,1086,2566,22,44
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL19094ZZZZZZZZZZZZ_L1.htm,YAGUARA,HUILA,100.0,17,17,44.19,2983,6750,38.68,1137,61.31,1802,2939,5,39
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL48002ZZZZZZZZZZZZ_L1.htm,ALBANIA,LA GUAJIRA,100.0,40,40,24.88,4139,16633,58.5,2333,41.49,1655,3988,87,64
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL48004ZZZZZZZZZZZZ_L1.htm,BARRANCAS,LA GUAJIRA,100.0,59,59,26.98,6454,23913,71.63,4562,28.36,1806,6368,13,73
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL48005ZZZZZZZZZZZZ_L1.htm,DIBULLA,LA GUAJIRA,100.0,50,50,23.02,4732,20549,71.63,3306,28.36,1309,4615,49,68
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL48008ZZZZZZZZZZZZ_L1.htm,DISTRACCION,LA GUAJIRA,100.0,23,23,30.59,2522,8243,64.01,1587,35.98,892,2479,12,31
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL48006ZZZZZZZZZZZZ_L1.htm,EL MOLINO,LA GUAJIRA,100.0,16,16,37.1,2510,6765,66.29,1644,33.7,836,2480,9,21
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL48007ZZZZZZZZZZZZ_L1.htm,FONSECA,LA GUAJIRA,100.0,62,62,34.85,9006,25836,72.21,6402,27.78,2463,8865,40,101
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL48009ZZZZZZZZZZZZ_L1.htm,HATONUEVO,LA GUAJIRA,100.0,33,33,30.21,4240,14034,68.57,2846,31.42,1304,4150,31,59
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL48012ZZZZZZZZZZZZ_L1.htm,LA JAGUA DEL PILAR,LA GUAJIRA,100.0,10,10,31.15,1196,3839,72.9,861,27.09,320,1181,0,15
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL48010ZZZZZZZZZZZZ_L1.htm,MAICAO,LA GUAJIRA,100.0,270,270,17.26,20773,120312,52.95,10766,47.04,9563,20329,257,187
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL48011ZZZZZZZZZZZZ_L1.htm,MANAURE,LA GUAJIRA,100.0,124,124,6.2,3260,52567,55.49,1768,44.5,1418,3186,30,44
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL48001ZZZZZZZZZZZZ_L1.htm,RIOHACHA,LA GUAJIRA,100.0,262,262,25.34,28290,111639,63.57,17613,36.42,10092,27705,287,298
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL48013ZZZZZZZZZZZZ_L1.htm,SAN JUAN DEL CESAR,LA GUAJIRA,100.0,87,87,30.04,9392,31264,48.9,4484,51.09,4684,9168,66,158
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL48016ZZZZZZZZZZZZ_L1.htm,URIBIA,LA GUAJIRA,100.0,243,243,3.38,3434,101417,50.81,1713,49.18,1658,3371,19,44
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL48018ZZZZZZZZZZZZ_L1.htm,URUMITA,LA GUAJIRA,100.0,19,19,40.32,3225,7997,64.15,2042,35.84,1141,3183,10,32
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL48020ZZZZZZZZZZZZ_L1.htm,VILLANUEVA,LA GUAJIRA,100.0,41,41,33.3,6044,18149,59.0,3490,40.99,2425,5915,50,79
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL21008ZZZZZZZZZZZZ_L1.htm,ALGARROBO,MAGDALENA,100.0,23,23,21.66,2041,9422,76.55,1525,23.44,467,1992,21,28
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL21010ZZZZZZZZZZZZ_L1.htm,ARACATACA,MAGDALENA,100.0,64,64,5.83,1550,26547,63.41,962,36.58,555,1517,8,25
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL21012ZZZZZZZZZZZZ_L1.htm,ARIGUANI (EL DIFICIL),MAGDALENA,100.0,51,51,25.93,5634,21723,61.64,3393,38.35,2111,5504,79,51
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL21013ZZZZZZZZZZZZ_L1.htm,CERRO DE SAN ANTONIO,MAGDALENA,100.0,22,22,29.1,2443,8394,90.66,2184,9.33,225,2409,11,23
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL21015ZZZZZZZZZZZZ_L1.htm,CHIVOLO,MAGDALENA,100.0,33,33,27.6,3619,13108,79.52,2827,20.47,728,3555,25,39
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL21016ZZZZZZZZZZZZ_L1.htm,CIENAGA,MAGDALENA,100.0,187,187,21.81,17804,81617,49.88,8629,50.11,8670,17299,388,117
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL21020ZZZZZZZZZZZZ_L1.htm,CONCORDIA,MAGDALENA,100.0,25,25,24.82,2623,10564,86.84,2251,13.15,341,2592,15,16
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL21025ZZZZZZZZZZZZ_L1.htm,EL BANCO,MAGDALENA,100.0,109,109,27.1,12568,46365,56.07,6883,43.92,5392,12275,141,152
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL21028ZZZZZZZZZZZZ_L1.htm,EL PIÑON,MAGDALENA,100.0,34,34,23.4,3089,13197,82.57,2506,17.42,529,3035,32,22
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL21030ZZZZZZZZZZZZ_L1.htm,EL RETEN,MAGDALENA,100.0,30,30,22.76,2903,12752,70.71,1932,29.28,800,2732,144,27
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL21031ZZZZZZZZZZZZ_L1.htm,FUNDACION,MAGDALENA,100.0,112,112,17.69,9049,51126,51.68,4609,48.31,4308,8917,35,97
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL21040ZZZZZZZZZZZZ_L1.htm,GUAMAL,MAGDALENA,100.0,62,62,21.28,4715,22148,64.52,2989,35.47,1643,4632,47,36
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL21042ZZZZZZZZZZZZ_L1.htm,NUEVA GRANADA,MAGDALENA,100.0,34,34,21.09,3013,14283,59.49,1770,40.5,1205,2975,20,18
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL21046ZZZZZZZZZZZZ_L1.htm,PEDRAZA,MAGDALENA,100.0,24,24,21.57,1926,8926,70.82,1340,29.17,552,1892,20,14
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL21048ZZZZZZZZZZZZ_L1.htm,PIJIÑO DEL CARMEN,MAGDALENA,100.0,23,23,32.06,2505,7813,63.31,1557,36.68,902,2459,22,24
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL21049ZZZZZZZZZZZZ_L1.htm,PIVIJAY,MAGDALENA,100.0,69,69,26.03,7378,28335,87.12,6313,12.87,933,7246,48,84
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL21052ZZZZZZZZZZZZ_L1.htm,PLATO,MAGDALENA,100.0,96,96,25.0,9805,39220,65.64,6312,34.35,3303,9615,92,98
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL21055ZZZZZZZZZZZZ_L1.htm,PUEBLOVIEJO,MAGDALENA,100.0,49,49,19.83,4022,20274,50.47,1957,49.52,1920,3877,108,37
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL21058ZZZZZZZZZZZZ_L1.htm,REMOLINO,MAGDALENA,100.0,19,19,27.61,1943,7037,89.56,1716,10.43,200,1916,12,15
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL21060ZZZZZZZZZZZZ_L1.htm,SABANAS DE SAN ANGEL,MAGDALENA,100.0,28,28,17.99,1868,10380,59.95,1090,40.04,728,1818,33,17
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL21067ZZZZZZZZZZZZ_L1.htm,SALAMINA,MAGDALENA,100.0,18,18,17.61,1313,7454,56.98,738,43.01,557,1295,8,10
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL21070ZZZZZZZZZZZZ_L1.htm,SAN SEBASTIAN DE BUENAVISTA,MAGDALENA,100.0,43,43,32.19,5094,15820,77.73,3903,22.26,1118,5021,32,41
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL21073ZZZZZZZZZZZZ_L1.htm,SAN ZENON,MAGDALENA,100.0,21,21,35.61,2830,7946,82.21,2298,17.78,497,2795,21,14
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL21076ZZZZZZZZZZZZ_L1.htm,SANTA ANA,MAGDALENA,100.0,37,37,28.08,4278,15232,54.6,2301,45.39,1913,4214,27,37
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL21078ZZZZZZZZZZZZ_L1.htm,SANTA BARBARA DE PINTO,MAGDALENA,100.0,22,22,27.02,2156,7978,81.93,1737,18.06,383,2120,15,21
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL21001ZZZZZZZZZZZZ_L1.htm,SANTA MARTA,MAGDALENA,100.0,724,724,29.16,94188,322962,53.56,49797,46.43,43163,92960,461,767
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL21079ZZZZZZZZZZZZ_L1.htm,SITIONUEVO,MAGDALENA,100.0,42,42,14.15,2520,17808,68.33,1649,31.66,764,2413,88,19
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL21085ZZZZZZZZZZZZ_L1.htm,TENERIFE,MAGDALENA,100.0,28,28,30.21,2974,9842,84.93,2469,15.06,438,2907,28,39
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL21090ZZZZZZZZZZZZ_L1.htm,ZAPAYAN,MAGDALENA,100.0,20,20,34.21,2648,7739,81.25,2119,18.75,489,2608,19,21
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL21095ZZZZZZZZZZZZ_L1.htm,ZONA BANANERA (SEVILLA),MAGDALENA,100.0,103,103,8.43,3622,42952,64.53,2307,35.46,1268,3575,22,25
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL52005ZZZZZZZZZZZZ_L1.htm,ACACIAS,META,100.0,131,131,54.01,30284,56070,27.05,7978,72.94,21513,29491,130,663
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL52006ZZZZZZZZZZZZ_L1.htm,BARRANCA DE UPIA,META,100.0,12,12,41.1,1762,4287,35.7,613,64.29,1104,1717,11,34
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL52008ZZZZZZZZZZZZ_L1.htm,CABUYARO,META,100.0,12,12,42.52,1943,4569,37.78,718,62.21,1182,1900,13,30
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL52010ZZZZZZZZZZZZ_L1.htm,CASTILLA LA NUEVA,META,100.0,26,26,59.57,6274,10531,28.55,1739,71.44,4350,6089,36,149
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL52015ZZZZZZZZZZZZ_L1.htm,CUBARRAL,META,100.0,12,12,41.45,2032,4902,30.29,602,69.7,1385,1987,15,30
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL52020ZZZZZZZZZZZZ_L1.htm,CUMARAL,META,100.0,41,41,49.7,7701,15494,32.5,2456,67.49,5099,7555,31,115
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL52025ZZZZZZZZZZZZ_L1.htm,EL CALVARIO,META,100.0,7,7,40.18,686,1707,53.31,354,46.68,310,664,11,11
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL52027ZZZZZZZZZZZZ_L1.htm,EL CASTILLO,META,100.0,14,14,38.81,2086,5374,61.7,1247,38.29,774,2021,31,34
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL52028ZZZZZZZZZZZZ_L1.htm,EL DORADO,META,100.0,9,9,49.06,1371,2794,42.31,570,57.68,777,1347,11,13
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL52030ZZZZZZZZZZZZ_L1.htm,FUENTE DE ORO,META,100.0,24,24,40.4,3815,9442,41.95,1556,58.04,2153,3709,31,75
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL52035ZZZZZZZZZZZZ_L1.htm,GRANADA,META,100.0,110,110,41.05,19968,48638,36.07,7007,63.92,12415,19422,125,421
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL52040ZZZZZZZZZZZZ_L1.htm,GUAMAL,META,100.0,25,25,52.73,5471,10375,24.39,1316,75.6,4078,5394,15,62
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL52041ZZZZZZZZZZZZ_L1.htm,LA MACARENA,META,100.0,20,20,39.34,3108,7900,73.66,2238,26.33,800,3038,19,51
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL52042ZZZZZZZZZZZZ_L1.htm,LEJANIAS,META,100.0,20,20,38.64,3054,7903,44.03,1287,55.96,1636,2923,39,92
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL52046ZZZZZZZZZZZZ_L1.htm,MAPIRIPAN,META,100.0,17,17,23.11,1247,5394,57.98,697,42.01,505,1202,12,33
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL52044ZZZZZZZZZZZZ_L1.htm,MESETAS,META,100.0,19,19,40.14,3045,7585,62.07,1843,37.92,1126,2969,30,46
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL52047ZZZZZZZZZZZZ_L1.htm,PUERTO CONCORDIA,META,100.0,15,15,37.74,2264,5998,55.15,1198,44.84,974,2172,31,61
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL52043ZZZZZZZZZZZZ_L1.htm,PUERTO GAITAN,META,100.0,55,55,39.54,8892,22483,33.28,2813,66.71,5637,8450,254,188
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL52048ZZZZZZZZZZZZ_L1.htm,PUERTO LLERAS,META,100.0,17,17,36.49,2313,6338,44.35,997,55.64,1251,2248,24,41
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL52045ZZZZZZZZZZZZ_L1.htm,PUERTO LOPEZ,META,100.0,55,55,40.96,9355,22839,27.92,2564,72.07,6618,9182,47,126
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL52049ZZZZZZZZZZZZ_L1.htm,PUERTO RICO,META,100.0,20,20,38.93,3098,7957,48.16,1443,51.83,1553,2996,23,79
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL52050ZZZZZZZZZZZZ_L1.htm,RESTREPO,META,100.0,34,34,40.87,6104,14935,40.92,2464,59.07,3557,6021,23,60
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL52055ZZZZZZZZZZZZ_L1.htm,SAN CARLOS DE GUAROA,META,100.0,19,19,47.06,3654,7764,32.99,1179,67.0,2394,3573,22,59
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL52058ZZZZZZZZZZZZ_L1.htm,SAN JUAN DE ARAMA,META,100.0,17,17,38.21,2292,5998,47.79,1064,52.2,1162,2226,18,48
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL52059ZZZZZZZZZZZZ_L1.htm,SAN JUANITO,META,100.0,6,6,46.39,586,1263,54.02,309,45.97,263,572,6,8
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL52060ZZZZZZZZZZZZ_L1.htm,SAN MARTIN DE LOS LLANOS,META,100.0,44,44,44.83,7901,17621,27.87,2162,72.12,5593,7755,47,99
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL52074ZZZZZZZZZZZZ_L1.htm,URIBE,META,100.0,12,12,46.86,2214,4724,93.56,2036,6.43,140,2176,24,14
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL52001ZZZZZZZZZZZZ_L1.htm,VILLAVICENCIO,META,100.0,786,786,46.49,159620,343296,35.96,56633,64.03,100830,157463,400,1757
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL52080ZZZZZZZZZZZZ_L1.htm,VISTA HERMOSA,META,100.0,30,30,42.27,5103,12070,52.88,2593,47.11,2310,4903,74,126
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23004ZZZZZZZZZZZZ_L1.htm,ALBAN (SAN JOSE),NARIÑO,100.0,16,16,46.34,2984,6438,43.58,1244,56.41,1610,2854,65,65
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23007ZZZZZZZZZZZZ_L1.htm,ALDANA,NARIÑO,100.0,14,14,46.14,2656,5756,50.58,1298,49.41,1268,2566,38,52
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23010ZZZZZZZZZZZZ_L1.htm,ANCUYA,NARIÑO,100.0,22,22,32.9,2381,7235,72.73,1683,27.26,631,2314,32,35
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23013ZZZZZZZZZZZZ_L1.htm,ARBOLEDA (BERRUECOS),NARIÑO,100.0,15,15,44.02,2511,5703,48.28,1154,51.71,1236,2390,54,67
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23016ZZZZZZZZZZZZ_L1.htm,BARBACOAS,NARIÑO,100.0,65,65,20.9,4361,20859,74.82,3159,25.17,1063,4222,76,63
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23017ZZZZZZZZZZZZ_L1.htm,BELEN,NARIÑO,100.0,14,14,45.4,2419,5328,60.28,1418,39.71,934,2352,35,32
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23019ZZZZZZZZZZZZ_L1.htm,BUESACO,NARIÑO,100.0,42,42,35.61,6029,16930,50.05,2921,49.94,2914,5835,85,109
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23038ZZZZZZZZZZZZ_L1.htm,CHACHAGUI,NARIÑO,100.0,26,26,40.97,3897,9510,62.48,2377,37.51,1427,3804,43,50
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23022ZZZZZZZZZZZZ_L1.htm,COLON (GENOVA),NARIÑO,100.0,19,19,42.4,2807,6620,60.33,1573,39.66,1034,2607,73,127
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23025ZZZZZZZZZZZZ_L1.htm,CONSACA,NARIÑO,100.0,28,28,41.67,3541,8497,57.86,1969,42.13,1434,3403,55,83
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23028ZZZZZZZZZZZZ_L1.htm,CONTADERO,NARIÑO,100.0,16,16,35.84,1987,5544,53.42,1036,46.57,903,1939,23,25
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23031ZZZZZZZZZZZZ_L1.htm,CORDOBA,NARIÑO,100.0,27,27,35.27,3564,10104,62.16,2138,37.83,1301,3439,72,53
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23034ZZZZZZZZZZZZ_L1.htm,CUASPUD (CARLOSAMA),NARIÑO,100.0,17,17,37.75,2707,7169,47.39,1245,52.6,1382,2627,43,37
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23037ZZZZZZZZZZZZ_L1.htm,CUMBAL,NARIÑO,100.0,55,55,37.82,8853,23407,63.73,5421,36.26,3085,8506,131,216
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23039ZZZZZZZZZZZZ_L1.htm,CUMBITARA,NARIÑO,100.0,19,19,39.69,2462,6203,87.63,2119,12.36,299,2418,19,25
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23041ZZZZZZZZZZZZ_L1.htm,EL CHARCO,NARIÑO,100.0,42,42,33.15,5221,15747,90.81,4599,9.18,465,5064,97,60
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23044ZZZZZZZZZZZZ_L1.htm,EL PEÑOL,NARIÑO,100.0,15,15,55.19,2957,5357,80.66,2312,19.33,554,2866,33,58
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23040ZZZZZZZZZZZZ_L1.htm,EL ROSARIO,NARIÑO,100.0,20,20,39.75,2643,6649,90.78,2344,9.21,238,2582,19,42
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23043ZZZZZZZZZZZZ_L1.htm,EL TABLON,NARIÑO,100.0,28,28,43.73,4730,10814,65.68,2980,34.31,1557,4537,84,109
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23046ZZZZZZZZZZZZ_L1.htm,EL TAMBO,NARIÑO,100.0,28,28,46.61,5246,11253,70.7,3563,29.29,1476,5039,99,108
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23047ZZZZZZZZZZZZ_L1.htm,FRANCISCO PIZARRO (SALAHONDA),NARIÑO,100.0,21,21,25.69,1621,6308,84.35,1332,15.64,247,1579,15,27
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23049ZZZZZZZZZZZZ_L1.htm,FUNES,NARIÑO,100.0,17,17,42.9,2381,5549,68.12,1575,31.87,737,2312,38,31
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23052ZZZZZZZZZZZZ_L1.htm,GUACHUCAL,NARIÑO,100.0,33,33,32.56,4581,14068,56.43,2511,43.56,1938,4449,54,78
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23055ZZZZZZZZZZZZ_L1.htm,GUAITARILLA,NARIÑO,100.0,30,30,29.16,3153,10811,73.81,2255,26.18,800,3055,51,47
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23058ZZZZZZZZZZZZ_L1.htm,GUALMATAN,NARIÑO,100.0,13,13,46.93,2383,5077,60.1,1404,39.89,932,2336,15,32
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23061ZZZZZZZZZZZZ_L1.htm,ILES,NARIÑO,100.0,17,17,34.33,2369,6900,62.52,1430,37.47,857,2287,37,45
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23064ZZZZZZZZZZZZ_L1.htm,IMUES,NARIÑO,100.0,20,20,33.71,2129,6314,55.89,1156,44.1,912,2068,33,28
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23067ZZZZZZZZZZZZ_L1.htm,IPIALES,NARIÑO,100.0,204,204,35.59,32826,92217,50.03,15864,49.96,15842,31706,617,503
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23073ZZZZZZZZZZZZ_L1.htm,LA CRUZ,NARIÑO,100.0,36,36,41.92,5690,13571,51.76,2846,48.23,2652,5498,105,87
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23076ZZZZZZZZZZZZ_L1.htm,LA FLORIDA,NARIÑO,100.0,24,24,36.05,3227,8949,72.99,2292,27.0,848,3140,48,39
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23077ZZZZZZZZZZZZ_L1.htm,LA LLANADA,NARIÑO,100.0,9,9,44.13,1490,3376,71.34,996,28.65,400,1396,36,58
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23078ZZZZZZZZZZZZ_L1.htm,LA TOLA,NARIÑO,100.0,14,14,39.53,1975,4996,87.96,1710,12.03,234,1944,8,23
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23079ZZZZZZZZZZZZ_L1.htm,LA UNION,NARIÑO,100.0,60,60,35.92,7736,21535,42.97,3200,57.02,4247,7447,125,164
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23080ZZZZZZZZZZZZ_L1.htm,LEIVA,NARIÑO,100.0,22,22,40.98,2973,7254,90.38,2605,9.61,277,2882,47,44
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23082ZZZZZZZZZZZZ_L1.htm,LINARES,NARIÑO,100.0,24,24,42.8,3632,8485,87.08,3047,12.91,452,3499,69,64
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23085ZZZZZZZZZZZZ_L1.htm,LOS ANDES (SOTOMAYOR),NARIÑO,100.0,20,20,45.97,3279,7132,77.04,2426,22.95,723,3149,70,60
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23088ZZZZZZZZZZZZ_L1.htm,MAGUI (PAYAN),NARIÑO,100.0,24,24,37.67,2344,6221,93.13,2129,6.86,157,2286,24,34
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23091ZZZZZZZZZZZZ_L1.htm,MALLAMA (PIEDRANCHA),NARIÑO,100.0,19,19,31.7,1897,5984,63.09,1154,36.9,675,1829,30,38
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23094ZZZZZZZZZZZZ_L1.htm,MOSQUERA,NARIÑO,100.0,21,21,37.88,2234,5897,89.81,1975,10.18,224,2199,13,22
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23096ZZZZZZZZZZZZ_L1.htm,NARIÑO,NARIÑO,100.0,10,10,40.6,1673,4120,60.35,988,39.64,649,1637,15,21
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23095ZZZZZZZZZZZZ_L1.htm,OLAYA HERRERA,NARIÑO,100.0,37,37,24.12,3274,13572,82.14,2632,17.85,572,3204,34,36
https://elecciones.registraduria.gov.co/pre_plebis_2016/99PL/DPL23097ZZZZZZZZZZZZ_L1.htm,OSPINA,NARIÑO,100.0,17,17,31.81,1803,5668,63.36,1102,36.63,637,1739,38,26
